50,72.47972106933594
50,72.47972106933594
50,73.15509796142578
50,71.01155853271484
50,70.15432739257812
50,68.8291244506836
50,68.81402587890625
50,69.1095962524414
50,69.55349731445312
50,70.16954040527344
50,70.65977478027344
50,71.00714111328125
50,70.40242767333984
50,68.6998062133789
50,67.52297973632812
50,67.07036590576172
50,66.90043640136719
50,66.15167999267578
50,65.63011169433594
50,65.63392639160156
50,65.98355102539062
50,66.66130828857422
50,66.614501953125
50,66.87901306152344
50,67.73602294921875
50,70.01805114746094
50,71.3384780883789
50,72.12623596191406
50,72.76823425292969
50,73.32070922851562
50,74.20793151855469
50,74.84927368164062
50,74.88042449951172
50,74.74906158447266
50,75.64078521728516
50,75.15814208984375
50,74.56076049804688
50,73.29095458984375
50,71.37281799316406
50,69.68933868408203
50,69.40019226074219
50,69.09142303466797
50,69.27223205566406
50,69.00897979736328
50,68.76627349853516
50,68.8062973022461
50,69.32093048095703
50,69.77975463867188
50,70.3123550415039
50,70.72046661376953
50,72.04767608642578
50,74.48341369628906
50,75.89051818847656
50,75.5661849975586
50,75.48662567138672
50,73.8248291015625
50,73.60301971435547
50,72.35163879394531
50,72.35486602783203
50,71.4963607788086
50,70.85721588134766
50,70.45313262939453
50,69.79594421386719
50,69.23799896240234
50,68.941650390625
50,69.12622833251953
50,68.6144790649414
50,68.14970397949219
50,67.7292251586914
50,67.69865417480469
50,67.85737609863281
50,68.97355651855469
50,69.7477798461914
50,70.44319915771484
50,71.09408569335938
50,70.83397674560547
50,71.06010437011719
50,70.20729064941406
50,69.23208618164062
50,67.51416015625
50,66.85272216796875
50,66.8323745727539
50,66.1291732788086
50,65.74362182617188
50,66.2129898071289
50,67.4041748046875
50,69.42837524414062
50,70.33580017089844
50,71.12844848632812
50,72.29437255859375
50,72.75959014892578
55,74.12186431884766
55,75.15913391113281
55,75.38327026367188
55,75.06173706054688
55,75.68231964111328
55,75.86278533935547
55,76.22442626953125
55,76.4156494140625
55,75.29444885253906
55,74.51713562011719
55,73.9201431274414
